created_at,entry_id,temperatura_ambiente,humedad_ambiente,temperatura_suelo,humedad_suelo,latitude,longitude,elevation,status
2024-11-07T01:59:03+00:00,692,24.5,73,20.12,39,,,,
2024-11-07T01:59:19+00:00,693,24.5,73,20.19,39,,,,
2024-11-07T01:59:35+00:00,694,24.5,73,20.12,39,,,,
2024-11-07T01:59:52+00:00,695,24.5,73,20.12,38,,,,
2024-11-07T02:00:09+00:00,696,24.5,73,20.12,38,,,,
2024-11-07T02:00:27+00:00,697,24.5,73,20.12,38,,,,
2024-11-07T02:00:43+00:00,698,24.5,73,20.12,37,,,,
2024-11-07T13:38:32+00:00,699,21.8,76,19.25,0,,,,
2024-11-07T13:38:49+00:00,700,22.1,77,19,0,,,,
2024-11-07T13:39:05+00:00,701,22.2,79,18.81,0,,,,
2024-11-07T13:39:22+00:00,702,22.2,81,18.56,0,,,,
2024-11-07T13:39:39+00:00,703,22.4,82,18.5,0,,,,
2024-11-07T13:39:56+00:00,704,22.6,83,18.44,0,,,,
2024-11-07T13:40:12+00:00,705,22.6,85,18.37,0,,,,
2024-11-07T13:40:29+00:00,706,22.6,85,18.25,0,,,,
2024-11-07T13:40:47+00:00,707,22.6,88,18.19,0,,,,
2024-11-07T13:41:04+00:00,708,22.6,89,18.12,0,,,,
2024-11-07T13:41:20+00:00,709,22.6,90,18.06,0,,,,
2024-11-07T13:41:39+00:00,710,22.6,92,18.06,0,,,,
2024-11-07T13:41:56+00:00,711,22.6,92,18.06,0,,,,
2024-11-07T13:42:13+00:00,712,22.6,93,17.94,0,,,,
2024-11-07T13:42:30+00:00,713,22.6,93,18.06,0,,,,
2024-11-07T13:42:46+00:00,714,22.6,93,18.06,0,,,,
2024-11-07T13:43:03+00:00,715,22.6,94,18,0,,,,
2024-11-07T13:43:20+00:00,716,22.6,94,17.94,0,,,,
2024-11-07T13:43:36+00:00,717,22.6,94,17.94,0,,,,
2024-11-07T13:43:53+00:00,718,22.6,94,17.87,0,,,,
2024-11-07T13:44:10+00:00,719,22.8,94,17.87,0,,,,
2024-11-07T13:44:27+00:00,720,23,95,18.31,0,,,,
2024-11-07T13:44:43+00:00,721,23,95,19.12,0,,,,
2024-11-07T13:45:00+00:00,722,23,95,19.69,0,,,,
2024-11-07T13:45:17+00:00,723,22.6,94,19.31,6,,,,
2024-11-07T13:45:33+00:00,724,22.6,93,19.12,43,,,,
2024-11-07T13:45:50+00:00,725,22.6,89,19.12,48,,,,
2024-11-07T13:46:06+00:00,726,22.2,86,19,48,,,,
2024-11-07T13:46:22+00:00,727,22.2,84,18.81,44,,,,
2024-11-07T13:46:39+00:00,728,22.2,81,18.69,43,,,,
2024-11-07T13:46:55+00:00,729,22.2,80,18.62,45,,,,
2024-11-07T13:47:12+00:00,730,22.2,80,18.44,45,,,,
2024-11-07T13:47:29+00:00,731,22.2,79,18.31,37,,,,
2024-11-07T13:47:45+00:00,732,22.2,77,18.25,38,,,,
2024-11-07T13:48:02+00:00,733,22.2,76,18.12,46,,,,
2024-11-07T13:48:18+00:00,734,22.2,76,18.06,38,,,,
2024-11-07T13:48:35+00:00,735,22.2,76,18,37,,,,
2024-11-07T13:48:51+00:00,736,22.2,76,17.94,45,,,,
2024-11-07T13:49:08+00:00,737,22.2,76,17.94,47,,,,
2024-11-07T13:49:24+00:00,738,22,75,17.87,45,,,,
2024-11-07T13:49:41+00:00,739,21.8,74,17.87,39,,,,
2024-11-07T13:49:58+00:00,740,21.8,73,17.94,44,,,,
2024-11-07T13:50:14+00:00,741,21.8,73,17.87,41,,,,
2024-11-07T13:50:31+00:00,742,21.8,73,17.69,45,,,,
2024-11-07T13:50:48+00:00,743,21.8,73,17.62,43,,,,
2024-11-07T13:51:05+00:00,744,21.8,73,17.62,39,,,,
2024-11-07T13:51:21+00:00,745,21.8,73,17.56,42,,,,
2024-11-07T13:51:38+00:00,746,21.8,73,17.5,39,,,,
2024-11-07T13:51:55+00:00,747,21.8,73,17.5,40,,,,
2024-11-07T13:52:11+00:00,748,21.8,73,17.56,39,,,,
2024-11-07T13:52:28+00:00,749,21.8,73,17.56,36,,,,
2024-11-07T13:52:44+00:00,750,21.8,73,17.56,45,,,,
2024-11-07T13:53:02+00:00,751,21.8,74,17.56,39,,,,
2024-11-07T13:53:18+00:00,752,21.8,74,17.56,40,,,,
2024-11-07T13:53:35+00:00,753,21.8,74,17.56,39,,,,
2024-11-07T13:53:51+00:00,754,21.8,75,17.56,36,,,,
2024-11-07T13:54:08+00:00,755,21.8,75,17.62,43,,,,
2024-11-07T13:54:24+00:00,756,21.8,75,17.56,40,,,,
2024-11-07T13:54:41+00:00,757,21.8,75,17.56,46,,,,
2024-11-07T13:54:57+00:00,758,21.8,75,17.62,45,,,,
2024-11-07T13:55:14+00:00,759,21.8,75,17.62,39,,,,
2024-11-07T13:55:30+00:00,760,21.8,75,17.56,37,,,,
2024-11-07T13:55:47+00:00,761,21.8,74,17.56,40,,,,
2024-11-07T13:56:04+00:00,762,21.8,74,17.5,36,,,,
2024-11-07T13:56:21+00:00,763,21.8,74,17.56,37,,,,
2024-11-07T13:56:37+00:00,764,21.8,74,17.56,42,,,,
2024-11-07T13:56:54+00:00,765,21.8,74,17.62,41,,,,
2024-11-07T13:57:10+00:00,766,21.8,74,17.56,45,,,,
2024-11-07T13:57:27+00:00,767,21.8,74,17.5,41,,,,
2024-11-07T13:57:44+00:00,768,21.8,73,17.56,41,,,,
2024-11-07T13:58:01+00:00,769,21.8,73,17.56,39,,,,
2024-11-07T13:58:18+00:00,770,21.8,73,17.56,43,,,,
2024-11-07T13:58:34+00:00,771,21.8,73,17.5,42,,,,
2024-11-07T13:58:51+00:00,772,21.8,73,17.5,42,,,,
2024-11-07T13:59:07+00:00,773,21.8,72,17.5,40,,,,
2024-11-07T13:59:25+00:00,774,21.8,72,17.44,40,,,,
2024-11-07T13:59:42+00:00,775,21.8,71,17.44,37,,,,
2024-11-07T14:00:00+00:00,776,21.8,71,17.5,36,,,,
2024-11-07T14:00:16+00:00,777,21.8,71,17.56,100,,,,
2024-11-07T14:00:34+00:00,778,21.8,71,17.69,97,,,,
2024-11-07T14:00:51+00:00,779,21.8,71,18.25,95,,,,
2024-11-07T14:01:08+00:00,780,21.8,71,18.62,95,,,,
2024-11-07T14:01:24+00:00,781,21.8,72,18.69,95,,,,
2024-11-07T14:01:41+00:00,782,21.8,72,18.87,28,,,,
2024-11-07T14:01:58+00:00,783,21.8,72,18.94,77,,,,
2024-11-07T14:02:14+00:00,784,21.8,72,18.94,76,,,,
2024-11-07T14:02:31+00:00,785,21.8,72,19.06,77,,,,
2024-11-07T14:02:48+00:00,786,21.8,72,19.06,77,,,,
2024-11-07T14:03:05+00:00,787,21.8,72,19.06,76,,,,
2024-11-07T14:03:21+00:00,788,21.8,72,19.06,75,,,,
2024-11-07T14:03:38+00:00,789,21.8,72,19.12,75,,,,
2024-11-07T14:03:54+00:00,790,21.8,71,19.12,75,,,,
2024-11-07T14:04:10+00:00,791,21.8,71,19.12,74,,,,
2024-11-07T14:04:27+00:00,792,21.8,71,19.06,74,,,,
2024-11-07T14:04:45+00:00,793,21.8,71,19.12,77,,,,
2024-11-07T14:05:02+00:00,794,21.8,71,19.12,74,,,,
2024-11-07T14:05:20+00:00,795,21.8,71,19.06,74,,,,
2024-11-07T14:05:36+00:00,796,21.8,70,19.06,73,,,,
2024-11-07T14:05:53+00:00,797,21.8,71,19.12,75,,,,
2024-11-07T14:06:10+00:00,798,21.8,71,19.06,72,,,,
2024-11-07T14:06:26+00:00,799,21.8,71,19.06,74,,,,
2024-11-07T14:06:43+00:00,800,21.8,71,19.06,75,,,,
2024-11-07T14:06:59+00:00,801,21.8,71,19.06,75,,,,
2024-11-07T14:07:15+00:00,802,21.8,71,18.81,73,,,,
2024-11-07T14:07:32+00:00,803,21.8,71,18.69,73,,,,
2024-11-07T14:07:49+00:00,804,21.8,72,18.5,72,,,,
2024-11-07T14:08:05+00:00,805,21.8,72,18.44,72,,,,
2024-11-07T14:08:22+00:00,806,21.8,72,18.37,73,,,,
2024-11-07T14:08:39+00:00,807,21.8,72,18.31,75,,,,
2024-11-07T14:08:55+00:00,808,21.8,72,18.25,71,,,,
2024-11-07T14:09:12+00:00,809,21.8,72,18.19,72,,,,
2024-11-07T14:09:28+00:00,810,21.8,72,18.12,74,,,,
2024-11-07T14:09:45+00:00,811,21.8,72,18.06,100,,,,
2024-11-07T14:10:02+00:00,812,21.8,72,18.06,100,,,,
2024-11-07T14:10:19+00:00,813,21.8,73,18,97,,,,
2024-11-07T14:10:35+00:00,814,21.8,73,18,98,,,,
2024-11-07T14:10:52+00:00,815,21.8,73,18,95,,,,
2024-11-07T14:11:08+00:00,816,21.8,73,17.94,96,,,,
2024-11-07T14:11:25+00:00,817,21.8,72,17.94,100,,,,
2024-11-07T14:11:41+00:00,818,21.8,72,17.87,100,,,,
2024-11-07T14:11:58+00:00,819,21.8,72,17.81,100,,,,
2024-11-07T14:12:14+00:00,820,21.8,72,17.81,100,,,,
2024-11-07T14:12:31+00:00,821,21.8,72,17.75,100,,,,
2024-11-07T14:12:48+00:00,822,21.8,72,17.81,100,,,,
2024-11-07T14:13:04+00:00,823,21.8,72,17.75,100,,,,
2024-11-07T14:13:22+00:00,824,21.8,72,17.75,100,,,,
2024-11-07T14:13:38+00:00,825,21.8,72,17.75,100,,,,
2024-11-07T14:13:55+00:00,826,21.8,73,17.75,100,,,,
2024-11-07T14:14:11+00:00,827,21.8,72,17.75,100,,,,
2024-11-07T14:14:28+00:00,828,21.8,72,17.75,100,,,,
2024-11-07T14:14:44+00:00,829,21.8,72,17.75,100,,,,
2024-11-07T14:15:01+00:00,830,21.8,72,17.75,100,,,,
2024-11-07T14:15:18+00:00,831,21.8,72,17.75,100,,,,
2024-11-07T14:15:35+00:00,832,21.8,72,17.75,100,,,,
2024-11-07T14:15:51+00:00,833,21.8,72,17.75,100,,,,
2024-11-07T14:16:07+00:00,834,21.8,72,17.69,100,,,,
2024-11-07T14:16:25+00:00,835,21.8,72,17.69,100,,,,
2024-11-07T14:16:41+00:00,836,21.8,72,17.69,100,,,,
2024-11-07T14:16:58+00:00,837,21.8,72,17.69,100,,,,
2024-11-07T14:17:14+00:00,838,21.8,71,17.62,100,,,,
2024-11-07T14:17:31+00:00,839,21.8,71,17.69,100,,,,
2024-11-07T14:17:48+00:00,840,21.8,72,17.69,100,,,,
2024-11-07T14:18:04+00:00,841,21.8,72,17.62,100,,,,
2024-11-07T14:18:21+00:00,842,21.8,72,17.62,100,,,,
2024-11-07T14:18:38+00:00,843,21.8,72,17.69,100,,,,
2024-11-07T14:18:55+00:00,844,21.8,71,17.69,100,,,,
2024-11-07T14:19:11+00:00,845,21.8,71,17.62,100,,,,
2024-11-07T14:19:28+00:00,846,21.8,71,17.69,100,,,,
2024-11-07T14:19:44+00:00,847,21.8,71,17.69,100,,,,
2024-11-07T14:20:01+00:00,848,21.8,71,17.69,100,,,,
2024-11-07T14:20:17+00:00,849,21.8,71,17.69,100,,,,
2024-11-07T14:20:34+00:00,850,21.8,71,17.69,100,,,,
2024-11-07T14:20:50+00:00,851,21.8,71,17.69,100,,,,
2024-11-07T14:21:08+00:00,852,21.8,71,17.69,100,,,,
2024-11-07T14:21:24+00:00,853,21.8,71,17.62,100,,,,
2024-11-07T14:21:41+00:00,854,21.8,71,17.69,100,,,,
2024-11-07T14:21:57+00:00,855,21.8,71,17.62,100,,,,
2024-11-07T14:22:14+00:00,856,21.8,71,17.62,100,,,,
2024-11-07T14:22:31+00:00,857,21.8,71,17.62,100,,,,
2024-11-07T14:22:47+00:00,858,21.8,71,17.62,100,,,,
2024-11-07T14:23:04+00:00,859,21.8,71,17.62,100,,,,
2024-11-07T14:23:20+00:00,860,21.8,71,17.62,100,,,,
2024-11-07T14:23:37+00:00,861,21.8,71,17.62,100,,,,
2024-11-07T14:23:53+00:00,862,21.8,71,17.62,100,,,,
2024-11-07T14:24:10+00:00,863,21.8,71,17.62,100,,,,
2024-11-07T14:24:26+00:00,864,21.8,71,17.62,100,,,,
2024-11-07T14:24:43+00:00,865,21.8,71,17.62,100,,,,
2024-11-07T14:24:59+00:00,866,21.8,71,17.62,100,,,,
2024-11-07T14:25:16+00:00,867,21.8,71,17.62,100,,,,
2024-11-07T14:25:33+00:00,868,21.8,71,17.62,100,,,,
2024-11-07T14:25:49+00:00,869,21.8,71,17.62,100,,,,
2024-11-07T14:26:06+00:00,870,21.8,71,17.69,100,,,,
2024-11-07T14:26:23+00:00,871,21.8,70,17.62,100,,,,
2024-11-07T14:26:39+00:00,872,21.8,71,17.56,100,,,,
2024-11-07T14:26:56+00:00,873,21.8,71,17.56,100,,,,
2024-11-07T14:27:12+00:00,874,21.8,71,17.5,100,,,,
2024-11-07T14:27:29+00:00,875,21.8,71,17.56,100,,,,
2024-11-07T14:27:46+00:00,876,21.8,70,18.19,58,,,,
2024-11-07T14:28:02+00:00,877,21.8,69,18.69,59,,,,
2024-11-07T14:28:19+00:00,878,21.8,69,18.75,60,,,,
2024-11-07T14:28:36+00:00,879,21.8,69,18.81,57,,,,
2024-11-07T14:28:52+00:00,880,21.8,69,18.87,59,,,,
2024-11-07T14:29:09+00:00,881,21.8,68,18.87,59,,,,
2024-11-07T14:29:25+00:00,882,21.8,68,18.87,60,,,,
2024-11-07T14:29:42+00:00,883,21.8,68,18.94,57,,,,
2024-11-07T14:29:59+00:00,884,21.8,68,18.87,58,,,,
2024-11-07T14:30:15+00:00,885,21.8,68,18.87,59,,,,
2024-11-07T14:30:32+00:00,886,21.4,67,18.87,60,,,,
2024-11-07T14:30:49+00:00,887,21.4,67,18.87,57,,,,
2024-11-07T14:31:05+00:00,888,21.4,67,18.87,57,,,,
2024-11-07T14:31:22+00:00,889,21.4,67,18.87,58,,,,
2024-11-07T14:31:38+00:00,890,21.4,67,18.81,61,,,,
2024-11-07T14:31:55+00:00,891,21.4,68,18.81,61,,,,
2024-11-07T14:32:12+00:00,892,21.4,68,18.87,61,,,,
2024-11-07T14:32:28+00:00,893,21.4,68,18.81,60,,,,
2024-11-07T14:32:45+00:00,894,21.4,68,18.81,59,,,,
2024-11-07T14:33:02+00:00,895,21.4,68,18.81,59,,,,
2024-11-07T14:33:18+00:00,896,21.4,68,18.81,57,,,,
2024-11-07T14:33:35+00:00,897,21.4,68,18.81,60,,,,
2024-11-07T14:33:51+00:00,898,21.4,68,18.81,58,,,,
2024-11-07T14:34:08+00:00,899,21.4,68,18.81,58,,,,
2024-11-07T14:34:24+00:00,900,21.4,68,18.81,58,,,,
2024-11-07T14:34:41+00:00,901,21.4,69,18.75,61,,,,
2024-11-07T14:34:58+00:00,902,21.4,69,18.81,60,,,,
2024-11-07T14:35:15+00:00,903,21.4,69,18.81,56,,,,
2024-11-07T14:35:31+00:00,904,21.4,69,18.75,59,,,,
2024-11-07T14:35:48+00:00,905,21.4,69,18.81,61,,,,
2024-11-07T14:36:07+00:00,906,21.4,70,18,0,,,,
2024-11-07T14:36:23+00:00,907,21.4,71,17.62,0,,,,
2024-11-07T14:36:39+00:00,908,21.4,72,17.44,0,,,,
2024-11-07T14:36:56+00:00,909,21.4,73,17.19,0,,,,
2024-11-07T14:44:57+00:00,910,21.4,77,17.56,0,,,,
2024-11-07T14:45:13+00:00,911,21.8,76,17.62,0,,,,
2024-11-07T14:45:45+00:00,912,21.8,73,17.56,0,,,,
2024-11-07T14:46:02+00:00,913,21.8,72,17.62,0,,,,
2024-11-08T20:58:07+00:00,914,24.5,53,20.31,36,,,,
2024-11-08T20:58:24+00:00,915,24.5,53,20.31,36,,,,
2024-11-08T20:58:41+00:00,916,24.5,53,20.31,36,,,,
2024-11-08T20:58:57+00:00,917,24.5,53,20.37,36,,,,
2024-11-08T20:59:15+00:00,918,24.5,54,20.31,36,,,,
2024-11-08T20:59:32+00:00,919,24.5,54,20.37,36,,,,
2024-11-08T20:59:49+00:00,920,24.5,54,20.37,37,,,,
2024-11-08T21:00:06+00:00,921,24.5,54,20.31,37,,,,
2024-11-08T21:00:22+00:00,922,24.5,54,20.37,37,,,,
2024-11-08T21:00:39+00:00,923,24.5,53,20.31,36,,,,
2024-11-08T21:00:56+00:00,924,24.5,53,20.31,37,,,,
2024-11-08T21:01:13+00:00,925,24.5,54,20.37,37,,,,
2024-11-08T21:01:30+00:00,926,24.5,54,20.37,37,,,,
2024-11-08T21:01:46+00:00,927,24.5,54,20.31,37,,,,
2024-11-08T21:02:05+00:00,928,24.5,54,20.37,37,,,,
2024-11-08T21:02:22+00:00,929,24.5,54,20.37,37,,,,
2024-11-08T21:02:39+00:00,930,24.5,54,20.37,36,,,,
2024-11-08T21:02:56+00:00,931,24.5,54,20.31,37,,,,
2024-11-08T21:03:13+00:00,932,24.5,54,20.31,44,,,,
2024-11-08T21:03:29+00:00,933,24.5,54,20.06,44,,,,
2024-11-08T21:03:45+00:00,934,24.5,54,20.12,44,,,,
2024-11-08T21:04:02+00:00,935,24.8,54,20.12,43,,,,
2024-11-08T21:04:20+00:00,936,24.8,54,20.12,42,,,,
2024-11-08T21:04:36+00:00,937,24.8,54,20.12,41,,,,
2024-11-08T21:04:53+00:00,938,24.8,55,20.12,40,,,,
2024-11-08T21:05:09+00:00,939,24.8,55,20.12,40,,,,
2024-11-08T21:05:27+00:00,940,24.8,54,20.12,40,,,,
2024-11-08T21:05:43+00:00,941,24.8,54,20.12,39,,,,
2024-11-08T21:06:00+00:00,942,24.8,54,20.12,39,,,,
2024-11-08T21:06:16+00:00,943,24.8,54,20.12,39,,,,
2024-11-08T21:06:33+00:00,944,24.8,54,20.12,38,,,,
2024-11-08T21:06:50+00:00,945,24.8,54,20.12,38,,,,
2024-11-08T21:07:06+00:00,946,24.8,54,20.12,38,,,,
2024-11-08T21:07:23+00:00,947,24.5,53,20.06,37,,,,
2024-11-08T21:07:40+00:00,948,24.5,54,20.06,38,,,,
2024-11-08T21:07:56+00:00,949,24.5,54,20.12,37,,,,
2024-11-08T21:08:15+00:00,950,24.5,54,20.06,38,,,,
2024-11-08T21:08:31+00:00,951,24.5,54,20.12,38,,,,
2024-11-08T21:08:48+00:00,952,24.5,54,20.06,37,,,,
2024-11-08T21:09:07+00:00,953,24.5,54,20.06,38,,,,
2024-11-08T21:09:24+00:00,954,24.5,54,20.06,38,,,,
2024-11-08T21:09:41+00:00,955,24.5,54,20.06,38,,,,
2024-11-08T21:09:58+00:00,956,24.5,54,20.06,38,,,,
2024-11-08T21:10:14+00:00,957,24.5,54,20.06,37,,,,
2024-11-08T21:10:31+00:00,958,24.5,54,20.06,37,,,,
2024-11-08T21:10:47+00:00,959,24.5,54,20,37,,,,
2024-11-08T21:11:04+00:00,960,24.5,54,20,37,,,,
2024-11-08T21:11:21+00:00,961,24.5,54,20,36,,,,
2024-11-08T21:11:37+00:00,962,24.5,54,20,36,,,,
2024-11-08T21:11:54+00:00,963,24.5,54,20,35,,,,
2024-11-08T21:12:11+00:00,964,24.5,54,20,35,,,,
2024-11-08T21:12:28+00:00,965,24.5,54,20.06,36,,,,
2024-11-08T21:12:45+00:00,966,24.5,54,20,37,,,,
2024-11-08T21:13:01+00:00,967,24.5,55,20,37,,,,
2024-11-08T21:13:18+00:00,968,24.5,54,20,37,,,,
2024-11-08T21:13:35+00:00,969,24.5,55,20,37,,,,
2024-11-08T21:13:51+00:00,970,24.5,55,20,38,,,,
2024-11-08T21:14:10+00:00,971,24.5,55,20.06,38,,,,
2024-11-08T21:14:27+00:00,972,24.5,55,19.94,39,,,,
2024-11-08T21:14:43+00:00,973,24.5,55,20,39,,,,
2024-11-08T21:15:00+00:00,974,24.5,56,20,39,,,,
2024-11-08T21:15:16+00:00,975,24.5,56,19.94,39,,,,
2024-11-08T21:15:33+00:00,976,24.5,56,20,39,,,,
2024-11-08T21:15:49+00:00,977,24.5,57,20,39,,,,
2024-11-08T21:16:06+00:00,978,24.5,57,20,39,,,,
2024-11-08T21:16:22+00:00,979,24.5,56,19.94,37,,,,
2024-11-08T21:16:39+00:00,980,24.5,56,20,37,,,,
2024-11-08T21:16:56+00:00,981,24.5,56,20,37,,,,
2024-11-08T21:17:12+00:00,982,24.5,55,20,38,,,,
2024-11-08T21:17:29+00:00,983,24.5,55,20,37,,,,
2024-11-08T21:17:46+00:00,984,24.5,54,19.94,38,,,,
2024-11-08T21:18:03+00:00,985,24.5,54,19.94,38,,,,
2024-11-08T21:18:19+00:00,986,24.5,54,19.94,38,,,,
2024-11-08T21:18:36+00:00,987,24.3,54,19.94,39,,,,
2024-11-08T21:18:53+00:00,988,24.2,55,20,39,,,,
2024-11-08T21:19:10+00:00,989,24.5,56,20,39,,,,
2024-11-08T21:19:27+00:00,990,24.5,56,19.94,39,,,,
2024-11-08T21:19:44+00:00,991,24.5,56,20,38,,,,
2024-11-08T21:20:00+00:00,992,24.5,56,20,39,,,,
2024-11-08T21:20:16+00:00,993,24.5,55,19.94,39,,,,
2024-11-08T21:20:34+00:00,994,24.5,56,20,39,,,,
2024-11-08T21:20:51+00:00,995,24.5,56,20,39,,,,
2024-11-08T21:21:07+00:00,996,24.5,56,19.94,39,,,,
2024-11-08T21:21:26+00:00,997,24.5,55,19.94,39,,,,
2024-11-08T21:21:42+00:00,998,24.5,55,19.94,40,,,,
2024-11-08T21:21:59+00:00,999,24.5,56,19.94,40,,,,
2024-11-08T21:22:15+00:00,1000,24.5,56,20,40,,,,
2024-11-08T21:22:32+00:00,1001,24.5,56,19.94,40,,,,
2024-11-08T21:22:49+00:00,1002,24.5,56,19.94,40,,,,
2024-11-08T21:23:05+00:00,1003,24.5,55,19.94,41,,,,
2024-11-08T21:23:22+00:00,1004,24.5,55,19.94,41,,,,
2024-11-08T21:23:38+00:00,1005,24.5,55,19.94,41,,,,
2024-11-08T21:23:54+00:00,1006,24.5,55,19.87,42,,,,
2024-11-08T21:24:11+00:00,1007,24.5,55,19.94,42,,,,
2024-11-08T21:24:27+00:00,1008,24.5,54,19.94,42,,,,
2024-11-08T21:24:44+00:00,1009,24.5,54,20,42,,,,
2024-11-08T21:25:01+00:00,1010,24.5,54,19.94,41,,,,
2024-11-08T21:25:18+00:00,1011,24.1,54,19.94,42,,,,
2024-11-08T21:25:35+00:00,1012,24.1,54,19.94,42,,,,
2024-11-08T21:25:52+00:00,1013,24.1,55,19.87,42,,,,
2024-11-08T21:26:08+00:00,1014,24.1,55,19.94,42,,,,
2024-11-08T21:26:27+00:00,1015,24.1,55,19.94,42,,,,
2024-11-08T21:26:43+00:00,1016,24.1,55,19.87,43,,,,
2024-11-08T21:27:00+00:00,1017,24.1,55,19.94,43,,,,
2024-11-08T21:27:16+00:00,1018,24.1,56,19.94,0,,,,
2024-11-08T21:27:33+00:00,1019,24.1,55,19.62,39,,,,
2024-11-08T21:27:49+00:00,1020,24.1,55,19.62,39,,,,
2024-11-08T21:28:05+00:00,1021,24.1,55,19.56,38,,,,
2024-11-08T21:28:22+00:00,1022,24.1,55,19.56,38,,,,
2024-11-08T21:28:38+00:00,1023,24.1,56,19.56,37,,,,
2024-11-08T21:28:55+00:00,1024,24.1,56,19.5,37,,,,
2024-11-08T21:29:11+00:00,1025,24.1,56,19.56,38,,,,
2024-11-08T21:29:28+00:00,1026,24.1,56,19.5,37,,,,
2024-11-08T21:29:44+00:00,1027,24.1,56,19.5,37,,,,
2024-11-08T21:30:01+00:00,1028,24.1,55,19.56,38,,,,
2024-11-08T21:30:18+00:00,1029,24.1,55,19.5,38,,,,
2024-11-08T21:30:34+00:00,1030,24.1,55,19.5,38,,,,
2024-11-08T21:30:51+00:00,1031,24.1,55,19.5,38,,,,
2024-11-08T21:31:07+00:00,1032,24.1,55,19.5,39,,,,
2024-11-08T21:31:24+00:00,1033,24.1,55,19.5,39,,,,
2024-11-08T21:31:40+00:00,1034,24.1,55,19.5,39,,,,
2024-11-08T21:31:57+00:00,1035,24.1,55,19.5,40,,,,
2024-11-08T21:32:14+00:00,1036,24.1,55,19.5,40,,,,
2024-11-08T21:32:30+00:00,1037,24.1,55,19.5,40,,,,
2024-11-08T21:32:47+00:00,1038,24.1,55,19.5,40,,,,
2024-11-08T21:33:03+00:00,1039,24.1,55,19.5,40,,,,
2024-11-08T21:33:20+00:00,1040,24.1,55,19.44,41,,,,
2024-11-08T21:33:36+00:00,1041,24.1,55,19.44,41,,,,
2024-11-08T21:33:53+00:00,1042,24.1,56,19.5,41,,,,
2024-11-08T21:34:09+00:00,1043,24.1,55,19.44,41,,,,
2024-11-08T21:34:26+00:00,1044,24.1,55,19.44,42,,,,
2024-11-08T21:34:42+00:00,1045,24.1,55,19.5,41,,,,
2024-11-08T21:34:59+00:00,1046,24.1,55,19.44,41,,,,
2024-11-08T21:35:15+00:00,1047,24.1,55,19.37,42,,,,
2024-11-08T21:35:32+00:00,1048,24.1,55,19.44,41,,,,
2024-11-08T21:35:49+00:00,1049,24.1,56,19.44,42,,,,
2024-11-08T21:36:05+00:00,1050,24.1,56,19.44,42,,,,
2024-11-08T21:36:21+00:00,1051,24.1,56,19.44,42,,,,
2024-11-08T21:36:38+00:00,1052,24.1,56,19.44,42,,,,
2024-11-08T21:36:55+00:00,1053,24.1,56,19.44,42,,,,
2024-11-08T21:37:11+00:00,1054,24.1,56,19.5,42,,,,
2024-11-08T21:37:27+00:00,1055,24.1,55,19.44,42,,,,
2024-11-08T21:37:44+00:00,1056,24.1,55,19.44,42,,,,
2024-11-08T21:38:02+00:00,1057,24.1,55,19.44,43,,,,
2024-11-08T21:38:18+00:00,1058,24.1,56,19.44,43,,,,
2024-11-08T21:38:35+00:00,1059,24.1,55,19.44,43,,,,
2024-11-08T21:38:51+00:00,1060,24.1,56,19.44,43,,,,
2024-11-08T21:39:08+00:00,1061,24.1,56,19.44,43,,,,
2024-11-08T21:39:25+00:00,1062,24.1,56,19.44,43,,,,
2024-11-08T21:39:41+00:00,1063,24.1,56,19.44,43,,,,
2024-11-08T21:39:58+00:00,1064,24.1,56,19.37,43,,,,
2024-11-08T21:40:14+00:00,1065,24.1,56,19.44,43,,,,
2024-11-08T21:40:34+00:00,1066,24.1,56,19.44,44,,,,
2024-11-08T21:40:51+00:00,1067,23.8,55,19.37,44,,,,
2024-11-08T21:41:08+00:00,1068,23.8,55,19.44,44,,,,
2024-11-08T21:41:24+00:00,1069,23.8,55,19.44,44,,,,
2024-11-08T21:41:41+00:00,1070,23.8,55,19.37,44,,,,
2024-11-08T21:41:57+00:00,1071,23.8,56,19.37,44,,,,
2024-11-08T21:42:14+00:00,1072,23.8,56,19.37,44,,,,
2024-11-08T21:42:30+00:00,1073,23.8,56,19.37,44,,,,
2024-11-08T21:42:47+00:00,1074,23.8,56,19.37,44,,,,
2024-11-08T21:43:03+00:00,1075,23.8,56,19.37,45,,,,
2024-11-08T21:43:20+00:00,1076,23.8,56,19.37,45,,,,
2024-11-08T21:43:37+00:00,1077,23.8,56,19.44,45,,,,
2024-11-08T21:43:53+00:00,1078,23.8,56,19.37,45,,,,
2024-11-08T21:44:10+00:00,1079,23.8,56,19.44,45,,,,
2024-11-08T21:44:26+00:00,1080,23.8,56,19.44,45,,,,
2024-11-08T21:44:43+00:00,1081,23.8,56,19.37,45,,,,
2024-11-08T21:45:01+00:00,1082,23.8,56,19.37,46,,,,
2024-11-08T21:45:17+00:00,1083,23.8,57,19.44,46,,,,
2024-11-08T21:45:34+00:00,1084,23.8,57,19.44,45,,,,
2024-11-08T21:45:51+00:00,1085,23.8,57,19.37,46,,,,
2024-11-08T21:46:08+00:00,1086,23.8,57,19.37,46,,,,
2024-11-08T21:46:25+00:00,1087,23.8,57,19.37,46,,,,
2024-11-08T21:46:42+00:00,1088,23.8,57,19.37,46,,,,
2024-11-08T21:46:58+00:00,1089,23.8,57,19.44,46,,,,
